id,crop,state,district,report_date,report_week,growth_stage,pest,disease,weather_condition,advisory,page_number,source_pdf,confidence,original_text,source_method,pipeline_version,dictionary_version,chunk_id,verification_status
753,Crop,Punjab,State-wide,2025-12-01,12,Active Growth,Cold  Wave  Conditions Very  Likely  To  Prevail  In  Isolated  Pockets  Of  Punjab  On  28 Th  &Amp;  29 Th November; Over Rajasthan On 03 Rd,None,,,1,Minutes of the meeting of CWWG as on 01.12.2025.pdf,0.9, Cold wave conditions very likely to prevail in isolated pockets of Punjab on 28 th &amp; 29 th November; over Rajasthan on 03 rd,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.12.2025_p1_c1,VERIFIED
754,Crop,Punjab,State-wide,2025-12-01,12,Active Growth,"Cold  Wave  Conditions  Likely  To  Occur  At  Isolated  Pockets  Of  North  Rajasthan,  Punjab  &Amp; Haryana During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 01.12.2025.pdf,0.9,"Cold wave conditions likely to occur at isolated pockets of north Rajasthan, Punjab &amp; Haryana during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.12.2025_p1_c2,VERIFIED
755,Crop,Punjab,State-wide,2025-12-01,12,Active Growth,"Dense Fog Conditions  Likely  To  Prevail  During  Early  Morning  Hours  In  Isolated  Pockets  Of Himachal Pradesh, Punjab, Haryana Chandigarh &Amp; Delhi And Rajasthan During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 01.12.2025.pdf,0.9,"Dense fog conditions likely to prevail during early morning hours in isolated pockets of Himachal Pradesh, Punjab, Haryana Chandigarh &amp; Delhi and Rajasthan during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.12.2025_p1_c3,VERIFIED
756,Bengal Gram (Gram/Chickpea),Punjab,State-wide,2025-12-01,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 01.12.2025.pdf,0.7," Wheat: About 187.37 lakh ha area coverage under Wheat has been reported as compared to 160.26 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 77.06 lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 72.92 lakh ha during the corresponding period of last year.
-
Gram: About 62.49 lakh ha area coverage under Gram has been reported as compared to 60.13 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.12.2025_p1_c4,VERIFIED
757,Oilseeds,Punjab,State-wide,2025-12-01,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 01.12.2025.pdf,0.7,"---------- ---------------------------- -------------------------- ------------- ------------- -------------------------------------------- 1 Wheat 312.35 187.37 160.26 27.11 2 Rice * 42.93 9.10 8.45 0.65 3 Pulses 140.42 87.01 85.06 1.95 a Gram 100.99 62.49 60.13 2.36 b Lentil 15.13 11.42 10.44 0.98 c Fieldpea $ 6.50 6.57 6.77 0.21 d Kulthi $ 1.98 1.28 1.94 0.66 e Urdbean * 6.16 1.41 1.41 0.01 f Moongbean * 1.41 0.16 0.14 0.02 g Lathyrus $ 2.79 1.89 2.20 0.31 h Other Pulses $ 5.46 1.79 2.03 0.24 4 Shri Anna & Coarse cereals 55.33 29.06 26.58 2.48 a Jowar * 24.62 14.98 14.43 0.55 b Bajra # 0.59 0.05 0.05 0.00 c Ragi # 0.72 0.56 0.53 0.03 d Small Millets # 0.16 0.11 0.05 0.06 e Maize * 23.61 8.76 7.25 1.51 f Barley 5.63 4.60 4.27 0.33 5 Oilseeds 86.78 80.53 77.38 3.14 a Rapeseed & Mustard 79.17 77.06 72.92 4.14 b Groundnut * 3.69 1.35 1.94 0.59 c Safflower 0.72 0.62 0.39 0.22 d Sunflower * 0.79 0.21 0.19 0.02 e Sesamum * 0.48 0.03 0.03 0.00 f Linseed 1.93 1.15 1.79 0.64 ----- ---------------- -------- -------- -------- --------- g Other Oilseeds 0.00 0.11 0.12 0.01 Total Crops 637.81 393.07 357.73 35.33 Note: *Average of 2022-23 to 2024-25, $ average (2016-17 to 2020-21) as per DES, # Average of (2018-19 to 2022-23) as per CWWG report.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.12.2025_p1_c5,VERIFIED
1271,Crop,Punjab,State-wide,2025-11-24,11,Active Growth,"Cold Wave Conditions Likely To Occur At Isolated Pockets Of West Rajasthan, South Punjab &Amp; South Haryana During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 24.11.2025.pdf,0.9,"Cold wave conditions likely to occur at isolated pockets of west Rajasthan, south Punjab &amp; south Haryana during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 24.11.2025_p1_c1,VERIFIED
1272,Bengal Gram (Gram/Chickpea),Punjab,State-wide,2025-11-24,11,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 24.11.2025.pdf,0.7," Wheat: About 128.37 lakh ha area coverage under Wheat has been reported as compared to 107.09 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 73.80 lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 69.58 lakh ha during the corresponding period of last year.
-
Gram: About 53.71 lakh ha area coverage under Gram has been reported as compared to 49.30 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 24.11.2025_p1_c2,VERIFIED
1125,Crop,Punjab,State-wide,2025-11-17,11,Active Growth,"Cold  Wave  Conditions  Likely  To  Occur  At  Isolated  Pockets  Of  North  Rajasthan,  Punjab  &Amp; Haryana During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 17.11.2025.pdf,0.9,"- Cold wave conditions likely to occur at isolated pockets of north Rajasthan, Punjab &amp; Haryana during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 17.11.2025_p1_c1,VERIFIED
1126,Bengal Gram (Gram/Chickpea),Punjab,State-wide,2025-11-17,11,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 17.11.2025.pdf,0.7," Wheat: About 66.23 lakh ha area coverage under Wheat has been reported as compared to 56.55 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 64.23 lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 60.52 lakh ha during the corresponding period of last year.
-
Gram: About 37.43 lakh ha area coverage under Gram has been reported as compared to 34.04 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 17.11.2025_p1_c2,VERIFIED
1127,Oilseeds,Punjab,State-wide,2025-11-17,11,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 17.11.2025.pdf,0.7,"---------- ---------------------------- -------------------------- ------------- ------------- -------------------------------------------- 1 Wheat 312.35 66.23 56.55 9.68 2 Rice * 42.93 7.44 6.82 0.62 3 Pulses 140.42 52.82 48.93 3.88 a Gram 100.99 37.43 34.04 3.39 b Lentil 15.13 6.83 6.08 0.74 c Fieldpea $ 6.50 4.75 4.24 0.51 d Kulthi $ 1.98 0.97 0.97 0.00 e Urdbean * 6.16 0.79 0.98 0.19 f Moongbean * 1.41 0.05 0.09 0.04 g Lathyrus $ 2.79 1.04 1.18 0.13 h Other Pulses $ 5.46 0.95 1.36 0.41 4 Shri Anna & Coarse cereals 55.33 15.53 13.50 2.04 a Jowar * 24.62 8.82 8.21 0.61 b Bajra # 0.59 0.04 0.03 0.01 c Ragi # 0.72 0.49 0.38 0.11 d Small Millets # 0.16 0.11 0.03 0.07 e Maize * 23.61 4.26 3.63 0.63 f Barley 5.63 1.83 1.22 0.61 5 Oilseeds 86.78 66.17 62.93 3.24 a Rapeseed & Mustard 79.17 64.23 60.52 3.71 b Groundnut * 3.69 0.79 1.13 0.34 c Safflower 0.72 0.30 0.16 0.14 d Sunflower * 0.79 0.12 0.08 0.04 e Sesamum * 0.48 0.01 0.02 0.01 f Linseed 1.93 0.67 0.95 0.28 g Other Oilseeds 0.00 0.05 0.06 0.01 Total Crops
637.81
208.19
188.73
19.46
Note: *Average of 2022-23 to 2024-25, $ average (2016-17 to 2020-21) as per DES, # Average of (2018-19 to 2022-23) as per CWWG report.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 17.11.2025_p1_c3,VERIFIED
770,Rice,Jharkhand,State-wide,2025-11-03,11,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 03.11.2025.pdf,0.7,"Over all intensity of pests and disease remained below Economic Threshold Level (ETL) except: फसल Crop राज्य State जिला/उपजिला/गाांव District/ Sub District/ Village स्रोत / Source कीट / रोग Pest Disease राज्य में फसल क े अांतगगत क ु ल क्षेत्रफल ( हेक्टेयर ) Total area under the crop in the state (ha) तीव्रता Intensity संक्रमित / प्रभावितक्षेत्र * ETL ( हेक्टेयर ) सेऊपर / Area infested/Infected above *ETL (ha) की गई कारगवाई / जटप्पणी Action Taken/ Remark ------------ --------------- ----------------------------------------------------- ----------------------------------------------------------------------------------- ----------------------------------- ------------------------------------------------------------------------------------------------------ ------------------------------------------------------------------------------------------------------------------ -------------------------------------------------------------- Paddy Jharkhand Ranchi, Khunti, Lohardaga CIPMC, Ranchi 1) Joint Survey was conducted with DAO, Lohardaga in field crops on Bacterial leaf blight Brown plant - 01 Advisories issued and follow up is going on with concerned",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 03.11.2025_p1_c1,VERIFIED
1373,Unknown,All India,State-wide,2025-10-27,10,Active Growth,"Over All  Intensity  Of  Pests  And  Disease  Remained  Below  Economic  Threshold  Level  (Etl) Except:
फफफ
Crop
फफफफ
State
फफफफ/फफफफफफ
/फफफफ
District/ Sub District/ Village
फफफफ
Source
फफफ/
फफफ
Pest
Disease
फफफफफ
फफफ
फफफ
फफफफफ
फफफ
फफफफ
फफफफफ
(फफफफ
फफफफ)
Total
Area
Under The
Crop   In
The State
(Ha)
फफफफफ
Intensity
कक  कक   कककककककक/ककककककक
Action Taken/ Remark
फफफफफ
फफफ/
फफफफफ
फफफफफ
फफफफफ
- [ ] * Etl ( फफफफ फफफफ) फफफफफ
Area
Infested/I
Nfected
Above
*Etl
(Ha",None,,,1,Minutes of the meeting of CWWG as on 27.10.2025.pdf,0.9," Over all intensity of pests and disease remained below Economic Threshold Level (ETL) except:
फफफ
Crop
फफफफ
State
फफफफ/फफफफफफ
/फफफफ
District/ Sub District/ Village
फफफफ
Source
फफफ/
फफफ
Pest
Disease
फफफफफ
फफफ
फफफ
फफफफफ
फफफ
फफफफ
फफफफफ
(फफफफ
फफफफ)
Total
area
under the
crop in
the state
(ha)
फफफफफ
Intensity
कक कक कककककककक/ककककककक
Action Taken/ Remark
फफफफफ
फफफ/
फफफफफ
फफफफफ
फफफफफ
- [ ] * ETL ( फफफफ फफफफ) फफफफफ
Area
infested/I
nfected
above
*ETL
(ha)",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.10.2025_p1_c1,VERIFIED
1095,Crop,Odisha,State-wide,2025-10-13,10,Active Growth,"Conditions Are Favourable For Further Withdrawal Of Southwest Monsoon From Remaining Parts  Of  Maharashtra,  Madhya  Pradesh,  Uttar  Pradesh  And  Bihar;  Entire  Jharkhand  And Some  Parts  Of  West  Bengal,  Sikkim,  Chhattisgarh,  Odisha  &Amp;  Telangana  During  Next  24 Hours And From North East India During Subsequent 1-2 Days",None,,,1,Minutes of the meeting of CWWG as on 13.10.2025.pdf,0.9,"- Conditions are favourable for further withdrawal of southwest monsoon from remaining parts of Maharashtra, Madhya Pradesh, Uttar Pradesh and Bihar; entire Jharkhand and some parts of West Bengal, Sikkim, Chhattisgarh, Odisha &amp; Telangana during next 24 hours and from north east India during subsequent 1-2 days.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 13.10.2025_p1_c1,VERIFIED
1096,Maize,Odisha,State-wide,2025-10-13,10,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 13.10.2025.pdf,0.7,"Rice : About 441.58 lakh ha (109.5% of Normal) area coverage under Kharif Rice as compared to 435.68 lakh ha during the corresponding period of last year.
- Maize : About 94.95 lakh ha (120.3% of Normal) area coverage under Maize has been reported as compared to 84.30 lakh ha during the corresponding period of last year.
- Moong : About 34.87 lakh ha (97.6% of Normal) area coverage under Moong as compared to 34.96 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 13.10.2025_p1_c2,VERIFIED
1097,Maize,Maharashtra,State-wide,2025-10-13,10,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 13.10.2025.pdf,0.7,- Soybean : About 120.45 lakh ha (94.7% of Normal) area coverage under Soyabean has been reported as compared to 129.55 lakh ha during the corresponding period of last year. Soyabean area diverted in Maize in MP and Maharashtra.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 13.10.2025_p1_c3,VERIFIED
1098,Rice,Maharashtra,State-wide,2025-10-13,10,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 13.10.2025.pdf,0.7,- Sugarcane : About 59.07 lakh ha area coverage under Sugarcane has been reported as compared to 57.22 lakh ha during the corresponding period of last year.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 13.10.2025_p1_c4,VERIFIED
1099,Rice,Gujarat,State-wide,2025-10-13,10,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 13.10.2025.pdf,0.7,- Cotton : About 110.03 lakh ha (85% of Normal) area coverage has been reported compared to 112.97 lakh ha during the corresponding period of last year. Cotton area diverted in Paddy and Groundnut respectively in Punjab &amp; Haryana and Gujarat.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 13.10.2025_p1_c5,VERIFIED
1100,Cotton,Gujarat,State-wide,2025-10-13,10,Sowing,None,None,,,1,Minutes of the meeting of CWWG as on 13.10.2025.pdf,0.9,"All India: Progressive Crop Area Sown Report
Kharif Weekly area coverage as on 03.10.2025
Source: CWWG (via API)
Area in Lakh Ha Normal (DA&FW) Area Sown Area Sown Difference In Area Coverage Over ---------------------- ------------------ ------------- ------------- ------------------------------------ Crop 2025-26 2024-25 2024-25 Rice 403.09 441.58 435.68 5.91 Total Pulses 129.61 120.41 119.04 1.37 Tur 44.71 46.60 46.45 0.15 Urad 32.64 24.37 22.87 1.50 Moong 35.69 34.87 34.96 0.09 Kulthi 1.72 0.72 0.56 0.16 Moth Bean 9.70 9.24 9.63 0.39 Other Pulses 5.15 4.62 4.58 0.05 Total Coarse Cereals 180.71 194.67 183.54 11.13 Jowar 15.07 14.07 14.21 0.14 Bajra 70.69 68.44 68.65 0.21 Ragi 11.52 11.81 11.96 0.15 Maize 78.95 94.95 84.30 10.65 Small Millets 4.48 5.39 4.42 0.97 Total Oilseeds 194.63 190.13 200.75 10.62 Groundnut 45.10 48.36 49.96 1.60 Soybean 127.19 120.45 129.55 9.10 Sunflower 1.29 0.71 0.73 0.02 Sesamum 10.32 10.51 11.07 0.56 Nigerseed 1.08 1.04 0.98 0.06 Castorseed 9.65 8.98 8.39 0.60 Other Oilseeds 0.08 0.08 0.00 Sugarcane 52.51 59.07 57.22 1.86 Jute and Mesta 6.60 5.56 5.75 0.18 Cotton 129.50 110.03 112.97 2.94 Grand Total 1096.65 1121.46 1114.95 6.51",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 13.10.2025_p1_c6,VERIFIED
934,Crop,Gujarat,State-wide,2025-10-06,10,Active Growth,"Southwest  Monsoon  Has  Withdrawal  From  Many  Parts  Of  Gujarat  And  Rajasthan;  Entire Punjab And Haryana, Chandigarh &Amp; Delhi; Some Parts Of Madhya Pradesh, Up, Himachal Pradesh And Jammu &Amp; Kashmir Till Now",None,,,1,Minutes of the meeting of CWWG as on 06.10.2025 ..pdf,0.9,"Southwest monsoon has withdrawal from many parts of Gujarat and Rajasthan; entire Punjab and Haryana, Chandigarh &amp; Delhi; some parts of Madhya Pradesh, UP, Himachal Pradesh and Jammu &amp; Kashmir till now.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.10.2025 ._p1_c1,VERIFIED
935,Crop,Maharashtra,State-wide,2025-10-06,10,Active Growth,Conditions Are Favourable For Further Withdrawal Of Southwest Monsoon From Some More Parts Of Madhya Pradesh And Uttar Pradesh And Some Parts Of Maharashtra During Next 45 Days,None,,,1,Minutes of the meeting of CWWG as on 06.10.2025 ..pdf,0.9,- Conditions are favourable for further withdrawal of southwest monsoon from some more parts of Madhya Pradesh and Uttar Pradesh and some parts of Maharashtra during next 45 days.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.10.2025 ._p1_c2,VERIFIED
936,Maize,Maharashtra,State-wide,2025-10-06,10,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 06.10.2025 ..pdf,0.7,"Rice : About 441.58 lakh ha (109.5% of Normal) area coverage under Kharif Rice as compared to 435.68 lakh ha during the corresponding period of last year.
- Maize : About 94.95 lakh ha (120.3% of Normal) area coverage under Maize has been reported as compared to 84.30 lakh ha during the corresponding period of last year.
- Moong : About 34.87 lakh ha (97.6% of Normal) area coverage under Moong as compared to 34.96 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.10.2025 ._p1_c3,VERIFIED
937,Maize,Maharashtra,State-wide,2025-10-06,10,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 06.10.2025 ..pdf,0.7,- Soybean : About 120.45 lakh ha (94.7% of Normal) area coverage under Soyabean has been reported as compared to 129.55 lakh ha during the corresponding period of last year. Soyabean area diverted in Maize in MP and Maharashtra.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.10.2025 ._p1_c4,VERIFIED
938,Rice,Maharashtra,State-wide,2025-10-06,10,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 06.10.2025 ..pdf,0.7,- Sugarcane : About 59.07 lakh ha area coverage under Sugarcane has been reported as compared to 57.22 lakh ha during the corresponding period of last year.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.10.2025 ._p1_c5,VERIFIED
939,Rice,Gujarat,State-wide,2025-10-06,10,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 06.10.2025 ..pdf,0.7,- Cotton : About 110.03 lakh ha (85% of Normal) area coverage has been reported compared to 112.97 lakh ha during the corresponding period of last year. Cotton area diverted in Paddy and Groundnut respectively in Punjab &amp; Haryana and Gujarat.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.10.2025 ._p1_c6,VERIFIED
940,Cotton,Gujarat,State-wide,2025-10-06,10,Sowing,None,None,,,1,Minutes of the meeting of CWWG as on 06.10.2025 ..pdf,0.9,"All India: Progressive Crop Area Sown Report
Kharif Weekly area coverage as on 03.10.2025
Source: CWWG (via API)
Area in Lakh Ha Normal (DA&FW) Area Sown Area Sown Difference In Area Coverage Over ---------------------- ------------------ ------------- ------------- ------------------------------------ Crop 2025-26 2024-25 2024-25 Rice 403.09 441.58 435.68 5.91 Total Pulses 129.61 120.41 119.04 1.37 Tur 44.71 46.60 46.45 0.15 Urad 32.64 24.37 22.87 1.50 Moong 35.69 34.87 34.96 0.09 Kulthi 1.72 0.72 0.56 0.16 Moth Bean 9.70 9.24 9.63 0.39 Other Pulses 5.15 4.62 4.58 0.05 Total Coarse Cereals 180.71 194.67 183.54 11.13 Jowar 15.07 14.07 14.21 0.14 Bajra 70.69 68.44 68.65 0.21 Ragi 11.52 11.81 11.96 0.15 Maize 78.95 94.95 84.30 10.65 Small Millets 4.48 5.39 4.42 0.97 Total Oilseeds 194.63 190.13 200.75 10.62 Groundnut 45.10 48.36 49.96 1.60 Soybean 127.19 120.45 129.55 9.10 Sunflower 1.29 0.71 0.73 0.02 Sesamum 10.32 10.51 11.07 0.56 Nigerseed 1.08 1.04 0.98 0.06 Castorseed 9.65 8.98 8.39 0.60 Other Oilseeds 0.08 0.08 0.00 Sugarcane 52.51 59.07 57.22 1.86 Jute and Mesta 6.60 5.56 5.75 0.18 Cotton 129.50 110.03 112.97 2.94 Grand Total 1096.65 1121.46 1114.95 6.51",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.10.2025 ._p1_c7,VERIFIED
